1331806836	2012-03-15 03:20:36	2860011818331735325	6917530726305643847	FAS-2.8-AS3	N	0	206.28.62.19	1	0		10	http://www.acme.com/SH55126545/VD55179433	{AA2E3EC5-653B-4BF7-AE3E-C5653B4BF715}													U	en-US		497	568	1291	Y	Y	Y	1	2	304	coalfields.net	15/2/2012 6:20:17 4 240	45	41		Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SearchToolbar 1.2; GTB7.3; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; AskTbLMW2/5.14.1.20007)	48	0	1	4	0	harold	usa	564	ky	0	0	0	0								0																	WTVQ					0											120																								WTVQ																																																			0
1331834224	2012-03-15 10:57:04	2723010438275380562	4611687618303824083	FAS-2.8-AS3	N	0	24.253.61.96	1	0		10	http://www.acme.com/SH55126545/VD55179433	{C6A93018-32BC-41DE-A8E7-B954FE134B61}													U	en-us		590	643	1055	Y	Y	Y	2	0	304	cox.net	15/2/2012 10:56:10 4 420	45	2	00011,10020	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	71	0	98	8	0	las vegas	usa	839	nv	0	0	0	0								0																	KTNV					0											120																								KTNV																																																			0
1331831332	2012-03-15 10:08:52	2813891746542787703	4611687633871987402	FAS-2.8-AS3	N	0	68.33.16.193	1	0		10	http://www.acme.com/SH55126545/VD55179433	{1E81310F-3A24-4E9B-BB08-6B6D3C409949}													U	en-US,en;q=0.8		583	653	1024	Y	Y	Y	1	0	304	comcast.net	15/2/2012 12:46:42 4 240	45	36	00011,00582,08784,10020,10003	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	10	0	11	17	0	hancock	usa	511	md	0	0	0	0								0																	WJLA					0											212,120																								WJLA																																																			0
1331838146	2012-03-15 12:02:26	2779947670813359334	6917530194798751307	FAS-2.8-AS3	N	0	69.230.197.23	1	0		10	http://www.acme.com/SH55126545/VD55177927	{31978DC6-CAF5-46CB-8F65-B3DBC30D3C0E}													U	en-us		590	657	1243	Y	Y	Y	2	0	304	pacbell.net	15/2/2012 12:2:12 4 420	45	2	00011,10020	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	71	0	17	5	0	los angeles	usa	803	ca	0	0	0	0								0																	KABC					0											120																								KABC																																																			0
1331838568	2012-03-15 12:09:28	2793568513201389445	4611687621524504483	FAS-2.8-AS3	N	0	24.4.226.156	1	0		10	http://www.acme.com/SH55126545/VD55177927	{26A31713-6A80-4164-AA0B-43DA4DFD66C6}													U	en-us,en;q=0.5		591	666	1280	Y	N	Y	2	0	304	comcast.net	15/2/2012 10:17:13 4 420	45	2	00011,10020	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	71	0	8	79	0	san jose	usa	807	ca	0	0	0	0								0																	KGO					0											212,120																								KGO																																																			0
1331838940	2012-03-15 12:15:40	2858242800759445491	6917530636643232852	FAS-2.8-AS3	N	0	71.236.197.35	1	0		10	http://www.acme.com/SH55126545/VD55179433	{9D1A8CAC-7692-4372-8FCA-FAB45E4264EC}													U	en-US,en;q=0.8		583	667	1366	Y	Y	Y	1	0	304	comcast.net	15/2/2012 12:13:11 4 420	45	41	00011,10020,10003	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	48	0	4	10	0	salem	usa	820	or	0	0	0	0								0																	KATU					0											120																								KATU																																																			0
1331834159	2012-03-15 10:55:59	2860087837104079955	6917530150238622782	FAS-2.8-AS3	N	0	134.84.139.120	1	0		10	http://www.acme.com/SH55126545/VD55177927	{EA1B84CE-3CC1-62FB-9D0B-FBB4CAF9F1E7}													U	en-US,en;q=0.8		583	699	1280	Y	Y	Y	1	0	301	umn.edu	15/2/2012 12:23:4 4 300	45	41	00011,00007,00024,10020,10003	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	71	0	1	34	0	minneapolis	usa	613	mn	0	0	0	0								0																	KSTP					0											212,120																								KSTP																																																			0
1331801011	2012-03-15 01:43:31	2859353505072037100	4611687681117804532	FAS-2.8-AS3	N	0	24.167.239.208	1	0		10	http://www.acme.com/SH55126545/VD55173061	{AD3A6D9A-4675-4BFE-9817-C3A2F334D59F}													U	en-US,en;q=0.8		583	643	1366	Y	Y	Y	1	0	300	rr.com	15/2/2012 4:40:44 4 240	45	41	00011,10020,10003	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	48	0	6	15	0	south milwaukee	usa	617	wi	0	0	0	0								0																	WISN					0											239,120																								WISN																																																			0
1331838611	2012-03-15 12:10:11	2844332146863190627	4611687144783393961	FAS-2.8-AS3	N	0	174.55.131.134	1	0		10	http://www.acme.com/SH55126545/VD55173061	{77D0D0AA-C4D4-45BD-8B81-FCC1AA47B0C4}													U	en-us,en;q=0.5		591	728	1600	Y	Y	Y	2	0	304	comcast.net	15/2/2012 12:47:29 4 240	45	41	00011,10020,00007,00024	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	70	0	2	71	0	clarks summit	usa	577	pa	0	0	0	0								0																	WNEP					0											120																								WNEP																																																			0
1331859462	2012-03-15 17:57:42	2829101151302004186	6917530215204330660	FAS-2.8-AS3	N	0	71.200.5.78	1	0		10	http://www.acme.com/SH55126545/VD55179433	{D0FE7D26-F35D-4AD2-B3C9-E4BC536D7751}													U	en-us,en;q=0.5		591	878	1651	Y	Y	Y	2	0	304	comcast.net	15/2/2012 20:57:29 4 240	45	41	10020,00011,00007	Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	180	0	12	6	0	milford	usa	576	de	0	0	0	0								0																	WMDT					0											120																								WMDT																																																			0
